-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
-2.2838546335697174e-01,8.0180904269218445e-01,1.6053938306868076e-02
